ID,Course Code,Course Title,Credit Hours,Faculty,School,Lecture Hours,Tutorial Hours,Lab Hours,Student Type,Elective
682,CSE420,Graduation Project 1,3,Faculty of Engineering and Applied Sciences,Computer Science and Engineering,0,12,0,UG,FALSE
683,CSE500,Graduation Project 2,7,Faculty of Engineering and Applied Sciences,Computer Science and Engineering,0,28,0,UG,FALSE
688,EPE310,Seminar on EPE,2,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,2,0,0,UG,FALSE
689,EPE320,Project Based Learning on EPE,2,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,0,4,0,UG,FALSE
690,EPE321,Power System Analysis (1),2,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,2,0,0,UG,FALSE
691,EPE322,Power System Analysis (1) Lab,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,0,2,1,UG,FALSE
692,EPE323,Power Electronics (1),2,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,2,0,0,UG,FALSE
693,EPE324,Power Electronics (1) Lab,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,0,2,1,UG,FALSE
694,EPE325,Electrical machines (1),2,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,2,0,0,UG,FALSE
695,EPE326,Electrical machines (1)Lab,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,0,2,1,UG,FALSE
696,EPE412,Electrical machines (2)Lab,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,0,2,1,UG,FALSE
697,EPE413,Power System Analysis (2),2,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,2,0,0,UG,FALSE
698,EPE414,Power System Analysis (2) Lab,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,0,2,1,UG,FALSE
699,EPE420,Graduation Project(1),3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,0,12,0,UG,FALSE
700,EPE421,Energy Conversion and Utilization,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,2,0,2,UG,FALSE
701,EPE422,Switch Gear and Protection Systems,2,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,2,0,0,UG,FALSE
702,EPE423,Switch Gear and Protection Systems Lab,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,0,2,1,UG,FALSE
703,EPE411,Electrical machines (2),2,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,2,0,0,UG,FALSE
704,ECE444,Digital image processing,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,2,2,1,UG,FALSE
705,MTE430,Micro Electromechanical Systems (MEMS,3,Faculty of Engineering and Applied Sciences,Mechatronics and Robotics Engineering,2,2,1,UG,FALSE
706,MTE434,Sensors & Actuators,3,Faculty of Engineering and Applied Sciences,Mechatronics and Robotics Engineering,2,2,1,UG,FALSE
707,ECE420,Graduation Project 1,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,12,0,UG,FALSE
708,ECE500,Graduation Project 2,7,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,28,0,UG,FALSE
709,ECE599,Industrial Training,4,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,20,0,UG,FALSE
711,IME311,Seminar on IME,2,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,0,4,0,UG,FALSE
712,IME312,Operations Research 1,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
713,IME313,Mechanical Design (1),3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
714,IME314,Conventional Machining Processes,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,0,2,UG,FALSE
715,IME315,Machining Workshop,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,0,6,0,UG,FALSE
716,IME316,Production and Operations Management,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,0,2,UG,FALSE
717,IME320,Project Based Learning on IME,2,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,0,4,0,UG,FALSE
718,IME321,Statistical Quality Control,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,0,2,UG,FALSE
719,IME322,Metrology and Precision Engineering,2,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,0,0,UG,FALSE
720,IME323,Precision Engineering Lab,1,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,0,2,0,UG,FALSE
721,IME324,Mathematics (3),3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,0,2,UG,FALSE
722,IME325,Ergonomics and Human Factors Engineering,2,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,0,0,UG,FALSE
723,IME326,Ergonomics and Human Factors Laboratory,1,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,0,2,0,UG,FALSE
724,IME411,Facility Layout and Material Handling,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,0,2,UG,FALSE
725,IME412,Management Information Systems,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
726,IME421,Supply Chain and Logistics Management,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,0,2,UG,FALSE
727,IME423,Computer-Integrated Manufacturing (CIM),3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
728,IME431,Industrial Safety and Work Hygiene,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
729,IME432,Statistical Design and Analysis of Experiments,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
730,IME433,Product Design and Development,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
731,IME441,Simulation Modeling and Analysis,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
732,IME442,Operations Research (2),3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
733,IME443,Work Design and Analysis,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
734,IME444,Mathematics (4),3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
735,IME445,Advanced Project Management,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
736,IME451,Advanced Statistical Methods,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
737,IME452,Inventory Management and Control,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
738,IME453,Accounting and Finance for Engineers,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
739,IME454,Strategic Management,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
740,IME455,Total Quality Management,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
741,IME456,Engineering Economic Analysis,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
742,IME457,Macro and Microeconomics,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
743,IME458,Marketing for Engineers,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
744,IME459,Systems Engineering,3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,2,2,0,UG,FALSE
745,IME420,Graduation Project (1),3,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,0,12,0,UG,FALSE
746,IME500,Graduation Project (2),7,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,0,28,0,UG,FALSE
747,IME499,Industrial Training,4,Faculty of Engineering and Applied Sciences,Industrial and Manufacturing Engineering,0,20,0,UG,FALSE
751,CPE213,Material and Energy Balance,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
752,CPE221,Fundamentals of Fluid Mechanics,2,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,1,0,UG,FALSE
753,CPE223,Thermodynamics,2,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,0,2,0,UG,FALSE
754,CPE311,Seminar on CPE,2,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,0,UG,FALSE
755,CPE312,Fundamentals of Heat and Mass Transfer,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
756,CPE313,Chemical Process Technologies I (Organic.),3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,2,0,UG,FALSE
757,CPE314,Chemical Process Technologies II (Inorganic),3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,2,0,UG,FALSE
758,CPE315,Chemical Reaction Kinetics,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
759,CPE316,Corrosion and Electrochemical Eng.,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
760,CPE321,Project Based Learning on CPE,2,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,0,4,0,UG,FALSE
761,CPE322,Chemical Process Technologies III (Gas and Petrochemicals),3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,2,0,UG,FALSE
762,CPE323,Separation Processes,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,2,0,UG,FALSE
763,CPE324,Chemical Process Modeling,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
764,CPE325,Mechanical Unit Operation,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
765,CPE411,Unit operations Laboratory,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,1,4,0,UG,FALSE
766,CPE412,Chemical Process control,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
767,CPE421,Clean Production and Sustainable Development,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,2,0,UG,FALSE
768,CPE422,Plant Design and economics,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,2,0,UG,FALSE
769,CPE423,Catalysis Engineering,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
770,CPE424,Desalination Technologies,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
771,CPE425,Design of waste treatment unit,3,Faculty of Engineering and Applied Sciences,---,2,0,2,UG,FALSE
772,CPE426,Biofuel Engineering,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
773,CPE427,Chemical Engineering Computer Skills,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
774,CPE428,Renewable Energy Resources and Engineering,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
775,CPE429,Fuel Cell Engineering,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
776,CPE430,Surface Analysis,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
777,CPE431,Biochemical Engineering and Biotechnology,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
778,CPE432,Process Optimization,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
779,CPE433,Air Pollution Control,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
780,CPE434,Chemical Process Safety,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
781,CPE435,Introduction to Nanotechnology,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
782,CPE436,Biochemicals and food Industry,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
783,CPE437,Chemical Engineering Materials,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
784,CPE438,Unit operations in Pharmaceutical Industry,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
785,CPE439,Seminar in chemical Engineering (II),3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
786,CPE440,Petroleum Engineering,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
787,CPE441,Polymers Engineering,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,2,0,2,UG,FALSE
788,CPE420,Graduation Project I,3,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,0,12,0,UG,FALSE
789,CPE500,Graduation Project II,7,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,0,28,0,UG,FALSE
790,CPE499,Industrial Training,4,Faculty of Engineering and Applied Sciences,Chemical and Petrochemicals Engineering,0,20,0,UG,FALSE
792,ERE223,Engineering Mathematics,2,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,1,0,2,UG,FALSE
793,ERE311,Project Based Learning in ERE,2,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,0,4,0,UG,FALSE
794,ERE312,Fluid Mechanics,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,0,2,UG,FALSE
795,ERE313,Thermodynamics,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,0,2,UG,FALSE
796,ERE315,Computational Methods for Engineers,1,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,0,3,0,UG,FALSE
797,ERE316,Theory of Machines and Vibrations,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,0,2,UG,FALSE
798,ERE317,Energy Conversion and Management,2,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,0,0,UG,FALSE
799,ERE318,Sustainable Energy,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,2,0,UG,FALSE
800,ERE321,Seminar on ERE,2,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,0,0,UG,FALSE
801,ERE322,Combustion and Fuels,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,2,0,UG,FALSE
802,ERE323,Power Stations,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,0,2,UG,FALSE
803,ERE324,Heat and Mass transfer,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,0,2,UG,FALSE
804,ERE411,Refrigeration and Air Conditioning,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,2,0,UG,FALSE
805,ERE412,Solar Energy,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,2,0,UG,FALSE
806,ERE413,Hydraulic Machines and Hydraulic Stations,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,0,2,UG,FALSE
807,ERE414,Desalination Technology,3,Faculty of Engineering and Applied Sciences,Energy Resources Engineering,2,0,2,UG,FALSE
